date,year,month,day,weekday,date_ec,venue,city,state,show_index_overall,show_index_withinyear,run_index,venue_full,link
09/11/91,1991,09,11,Wednesday,1991-09-11,MISSISSIPPI NIGHTS,ST. LOUIS,MO,658,90,559,"MISSISSIPPI NIGHTS, ST. LOUIS, MO",http://www.everydaycompanion.com/setlists/19910911a.asp
09/12/91,1991,09,12,Thursday,1991-09-12,BENCHWARMERS,LAWRENCE,KS,659,91,560,"BENCHWARMERS, LAWRENCE, KS",http://www.everydaycompanion.com/setlists/19910912a.asp
09/14/91,1991,09,14,Saturday,1991-09-14,RED ROCKS,MORRISON,CO,660,92,561,"RED ROCKS, MORRISON, CO",http://www.everydaycompanion.com/setlists/19910914a.asp
09/15/91,1991,09,15,Sunday,1991-09-15,EL REY THEATER,ALBUQUERQUE,NM,661,93,562,"EL REY THEATER, ALBUQUERQUE, NM",http://www.everydaycompanion.com/setlists/19910915a.asp
09/16/91,1991,09,16,Monday,1991-09-16,AFTER THE GOLD RUSH,TEMPE,AZ,662,94,563,"AFTER THE GOLD RUSH, TEMPE, AZ",http://www.everydaycompanion.com/setlists/19910916a.asp
09/18/91,1991,09,18,Wednesday,1991-09-18,EL CASINO BALLROOM,TUCSON,AZ,663,95,564,"EL CASINO BALLROOM, TUCSON, AZ",http://www.everydaycompanion.com/setlists/19910918a.asp
09/19/91,1991,09,19,Thursday,1991-09-19,BELLY UP TAVERN,SOLANA BEACH,CA,664,96,565,"BELLY UP TAVERN, SOLANA BEACH, CA",http://www.everydaycompanion.com/setlists/19910919a.asp
09/20/91,1991,09,20,Friday,1991-09-20,PALACE THEATER,LOS ANGELES,CA,665,97,566,"PALACE THEATER, LOS ANGELES, CA",http://www.everydaycompanion.com/setlists/19910920a.asp
09/21/91,1991,09,21,Saturday,1991-09-21,ANACONDA THEATER,SANTA BARBARA,CA,666,98,567,"ANACONDA THEATER, SANTA BARBARA, CA",http://www.everydaycompanion.com/setlists/19910921a.asp
09/23/91,1991,09,23,Monday,1991-09-23,CATALYST,SANTA CRUZ,CA,667,99,568,"CATALYST, SANTA CRUZ, CA",http://www.everydaycompanion.com/setlists/19910923a.asp
09/26/91,1991,09,26,Thursday,1991-09-26,CREST THEATER,SACRAMENTO,CA,668,100,569,"CREST THEATER, SACRAMENTO, CA",http://www.everydaycompanion.com/setlists/19910926a.asp
09/27/91,1991,09,27,Friday,1991-09-27,LAWSON'S LANDING,DILLON BEACH,CA,669,101,570,"LAWSON'S LANDING, DILLON BEACH, CA",http://www.everydaycompanion.com/setlists/19910927a.asp
09/28/91,1991,09,28,Saturday,1991-09-28,WARFIELD THEATER,SAN FRANCISCO,CA,670,102,571,"WARFIELD THEATER, SAN FRANCISCO, CA",http://www.everydaycompanion.com/setlists/19910928a.asp
10/01/91,1991,10,01,Tuesday,1991-10-01,INTERNATIONAL BEER GARDEN,ARCATA,CA,671,103,572,"INTERNATIONAL BEER GARDEN, ARCATA, CA",http://www.everydaycompanion.com/setlists/19911001a.asp
10/03/91,1991,10,03,Thursday,1991-10-03,ROSELAND THEATER,PORTLAND,OR,672,104,573,"ROSELAND THEATER, PORTLAND, OR",http://www.everydaycompanion.com/setlists/19911003a.asp
10/04/91,1991,10,04,Friday,1991-10-04,LANE COUNTY CONVENTION CENTER,EUGENE,OR,673,105,574,"LANE COUNTY CONVENTION CENTER, EUGENE, OR",http://www.everydaycompanion.com/setlists/19911004a.asp
10/06/91,1991,10,06,Sunday,1991-10-06,RKCNDY,SEATTLE,WA,674,106,575,"RKCNDY, SEATTLE, WA",http://www.everydaycompanion.com/setlists/19911006a.asp
10/10/91,1991,10,10,Thursday,1991-10-10,THE GLAM SLAM,MINNEAPOLIS,MN,675,107,576,"THE GLAM SLAM, MINNEAPOLIS, MN",http://www.everydaycompanion.com/setlists/19911010a.asp
10/11/91,1991,10,11,Friday,1991-10-11,BARRYMORE THEATRE,MADISON,WI,676,108,577,"BARRYMORE THEATRE, MADISON, WI",http://www.everydaycompanion.com/setlists/19911011a.asp
10/12/91,1991,10,12,Saturday,1991-10-12,THE RIVIERA THEATRE,CHICAGO,IL,677,109,578,"THE RIVIERA THEATRE, CHICAGO, IL",http://www.everydaycompanion.com/setlists/19911012a.asp
10/14/91,1991,10,14,Monday,1991-10-14,MABLE'S,CHAMPAIGN,IL,678,110,579,"MABLE'S, CHAMPAIGN, IL",http://www.everydaycompanion.com/setlists/19911014a.asp
10/15/91,1991,10,15,Tuesday,1991-10-15,THE VOGUE,INDIANAPOLIS,IN,679,111,580,"THE VOGUE, INDIANAPOLIS, IN",http://www.everydaycompanion.com/setlists/19911015a.asp
10/16/91,1991,10,16,Wednesday,1991-10-16,"MILLETT HALL, MIAMI UNIVERSITY",OXFORD,OH,680,112,581,"MILLETT HALL, MIAMI UNIVERSITY, OXFORD, OH",http://www.everydaycompanion.com/setlists/19911016a.asp
10/18/91,1991,10,18,Friday,1991-10-18,ST. ANDREWS HALL,DETROIT,MI,681,113,582,"ST. ANDREWS HALL, DETROIT, MI",http://www.everydaycompanion.com/setlists/19911018a.asp
10/19/91,1991,10,19,Saturday,1991-10-19,AGORA THEATER AND BALLROOM,CLEVELAND,OH,682,114,583,"AGORA THEATER AND BALLROOM, CLEVELAND, OH",http://www.everydaycompanion.com/setlists/19911019a.asp
10/21/91,1991,10,21,Monday,1991-10-21,METROPOL,PITTSBURGH,PA,683,115,584,"METROPOL, PITTSBURGH, PA",http://www.everydaycompanion.com/setlists/19911021a.asp
10/22/91,1991,10,22,Tuesday,1991-10-22,"MEMORIAL HALL, MUHLENBERG COLLEGE",ALLENTOWN,PA,684,116,585,"MEMORIAL HALL, MUHLENBERG COLLEGE, ALLENTOWN, PA",http://www.everydaycompanion.com/setlists/19911022a.asp
10/23/91,1991,10,23,Wednesday,1991-10-23,"LISNER AUDITORIUM, GEORGE WASHINGTON UNIVERSITY",WASHINGTON,DC,685,117,586,"LISNER AUDITORIUM, GEORGE WASHINGTON UNIVERSITY, WASHINGTON, DC",http://www.everydaycompanion.com/setlists/19911023a.asp
10/25/91,1991,10,25,Friday,1991-10-25,"FIELDHOUSE, COLBY COLLEGE",WATERVILLE,ME,686,118,587,"FIELDHOUSE, COLBY COLLEGE, WATERVILLE, ME",http://www.everydaycompanion.com/setlists/19911025a.asp
10/26/91,1991,10,26,Saturday,1991-10-26,"LIETHEAD FIELDHOUSE, ST. LAWRENCE UNIVERSITY",CANTON,NY,687,119,588,"LIETHEAD FIELDHOUSE, ST. LAWRENCE UNIVERSITY, CANTON, NY",http://www.everydaycompanion.com/setlists/19911026a.asp
10/27/91,1991,10,27,Sunday,1991-10-27,MEMORIAL AUDITORIUM,BURLINGTON,VT,688,120,589,"MEMORIAL AUDITORIUM, BURLINGTON, VT",http://www.everydaycompanion.com/setlists/19911027a.asp
10/29/91,1991,10,29,Tuesday,1991-10-29,ORPHEUM THEATER,BOSTON,MA,689,121,590,"ORPHEUM THEATER, BOSTON, MA",http://www.everydaycompanion.com/setlists/19911029a.asp
10/31/91,1991,10,31,Thursday,1991-10-31,ROSELAND BALLROOM,NEW YORK,NY,690,122,591,"ROSELAND BALLROOM, NEW YORK, NY",http://www.everydaycompanion.com/setlists/19911031a.asp
11/01/91,1991,11,01,Friday,1991-11-01,TRAX,CHARLOTTESVILLE,VA,691,123,592,"TRAX, CHARLOTTESVILLE, VA",http://www.everydaycompanion.com/setlists/19911101a.asp
11/03/91,1991,11,03,Sunday,1991-11-03,CHARLESTON CIVIC AUDITORIUM,CHARLESTON,WV,692,124,593,"CHARLESTON CIVIC AUDITORIUM, CHARLESTON, WV",http://www.everydaycompanion.com/setlists/19911103a.asp
11/04/91,1991,11,04,Monday,1991-11-04,THE FLOODZONE,RICHMOND,VA,693,125,594,"THE FLOODZONE, RICHMOND, VA",http://www.everydaycompanion.com/setlists/19911104a.asp
11/05/91,1991,11,05,Tuesday,1991-11-05,THE OUTER LIMITS,NORFOLK,VA,694,126,595,"THE OUTER LIMITS, NORFOLK, VA",http://www.everydaycompanion.com/setlists/19911105a.asp
11/07/91,1991,11,07,Thursday,1991-11-07,13-13 CLUB,CHARLOTTE,NC,695,127,596,"13-13 CLUB, CHARLOTTE, NC",http://www.everydaycompanion.com/setlists/19911107a.asp
11/08/91,1991,11,08,Friday,1991-11-08,ZIGGY'S,WINSTON-SALEM,NC,696,128,597,"ZIGGY'S, WINSTON-SALEM, NC",http://www.everydaycompanion.com/setlists/19911108a.asp
11/09/91,1991,11,09,Saturday,1991-11-09,ROCKAFELLA'S PUB,COLUMBIA,SC,697,129,598,"ROCKAFELLA'S PUB, COLUMBIA, SC",http://www.everydaycompanion.com/setlists/19911109a.asp
11/11/91,1991,11,11,Monday,1991-11-11,THE UNDERGROUND,CLEMSON,SC,698,130,599,"THE UNDERGROUND, CLEMSON, SC",http://www.everydaycompanion.com/setlists/19911111a.asp
11/12/91,1991,11,12,Tuesday,1991-11-12,CAT'S CRADLE,CHAPEL HILL,NC,699,131,600,"CAT'S CRADLE, CHAPEL HILL, NC",http://www.everydaycompanion.com/setlists/19911112a.asp
11/13/91,1991,11,13,Wednesday,1991-11-13,GEORGIA THEATRE,ATHENS,GA,700,132,601,"GEORGIA THEATRE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19911113a.asp
11/14/91,1991,11,14,Thursday,1991-11-14,GEORGIA THEATRE,ATHENS,GA,701,133,601,"GEORGIA THEATRE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19911114a.asp
11/15/91,1991,11,15,Friday,1991-11-15,FOSTER AUDITORIUM,TUSCALOOSA,AL,702,134,602,"FOSTER AUDITORIUM, TUSCALOOSA, AL",http://www.everydaycompanion.com/setlists/19911115a.asp
11/16/91,1991,11,16,Saturday,1991-11-16,MAIN STREET,MURFREESBORO,TN,703,135,603,"MAIN STREET, MURFREESBORO, TN",http://www.everydaycompanion.com/setlists/19911116a.asp
11/17/91,1991,11,17,Sunday,1991-11-17,BIJOU THEATER,KNOXVILLE,TN,704,136,604,"BIJOU THEATER, KNOXVILLE, TN",http://www.everydaycompanion.com/setlists/19911117a.asp
11/18/91,1991,11,18,Monday,1991-11-18,OMNI NEW DAISY,MEMPHIS,TN,705,137,605,"OMNI NEW DAISY, MEMPHIS, TN",http://www.everydaycompanion.com/setlists/19911118a.asp
11/19/91,1991,11,19,Tuesday,1991-11-19,OMNI NEW DAISY,MEMPHIS,TN,706,138,605,"OMNI NEW DAISY, MEMPHIS, TN",http://www.everydaycompanion.com/setlists/19911119a.asp
11/21/91,1991,11,21,Thursday,1991-11-21,TREES,DALLAS,TX,707,139,606,"TREES, DALLAS, TX",http://www.everydaycompanion.com/setlists/19911121a.asp
11/22/91,1991,11,22,Friday,1991-11-22,THE BACKROOM,AUSTIN,TX,708,140,607,"THE BACKROOM, AUSTIN, TX",http://www.everydaycompanion.com/setlists/19911122a.asp
11/25/91,1991,11,25,Monday,1991-11-25,TIPITINA'S,NEW ORLEANS,LA,709,141,608,"TIPITINA'S, NEW ORLEANS, LA",http://www.everydaycompanion.com/setlists/19911125a.asp
11/26/91,1991,11,26,Tuesday,1991-11-26,FRED'S,BATON ROUGE,LA,710,142,609,"FRED'S, BATON ROUGE, LA",http://www.everydaycompanion.com/setlists/19911126a.asp
11/27/91,1991,11,27,Wednesday,1991-11-27,HAL & MAL'S,JACKSON,MS,711,143,610,"HAL & MAL'S, JACKSON, MS",http://www.everydaycompanion.com/setlists/19911127a.asp
11/28/91,1991,11,28,Thursday,1991-11-28,FOX THEATER,ATLANTA,GA,712,144,611,"FOX THEATER, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19911128a.asp
11/29/91,1991,11,29,Friday,1991-11-29,FOX THEATER,ATLANTA,GA,713,145,611,"FOX THEATER, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19911129a.asp
11/30/91,1991,11,30,Saturday,1991-11-30,FOX THEATER,ATLANTA,GA,714,146,611,"FOX THEATER, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19911130a.asp
12/30/91,1991,12,30,Monday,1991-12-30,GEORGIA THEATRE,ATHENS,GA,715,147,612,"GEORGIA THEATRE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19911230a.asp
12/31/91,1991,12,31,Tuesday,1991-12-31,GEORGIA THEATRE,ATHENS,GA,716,148,612,"GEORGIA THEATRE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19911231a.asp
01/12/92,1992,01,12,Sunday,1992-01-12,WKLS FM-96 ROCK,ATLANTA,GA,717,1,613,"WKLS FM-96 ROCK, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19920112a.asp
02/07/92,1992,02,07,Friday,1992-02-07,THE POST OFFICE,AUGUSTA,GA,718,2,614,"THE POST OFFICE, AUGUSTA, GA",http://www.everydaycompanion.com/setlists/19920207a.asp
02/08/92,1992,02,08,Saturday,1992-02-08,MACON CITY AUDITORIUM,MACON,GA,719,3,615,"MACON CITY AUDITORIUM, MACON, GA",http://www.everydaycompanion.com/setlists/19920208a.asp
02/21/92,1992,02,21,Friday,1992-02-21,"LAMBDA CHI ALPHA HOUSE, AUBURN UNIVERSITY",AUBURN,AL,720,4,616,"LAMBDA CHI ALPHA HOUSE, AUBURN UNIVERSITY, AUBURN, AL",http://www.everydaycompanion.com/setlists/19920221a.asp
02/27/92,1992,02,27,Thursday,1992-02-27,THE MASQUERADE,ATLANTA,GA,721,5,617,"THE MASQUERADE, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19920227a.asp
03/04/92,1992,03,04,Wednesday,1992-03-04,GEORGIA THEATRE,ATHENS,GA,722,6,618,"GEORGIA THEATRE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19920304a.asp
03/13/92,1992,03,13,Friday,1992-03-13,GEORGIA THEATRE,ATHENS,GA,723,7,618,"GEORGIA THEATRE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19920313a.asp
03/14/92,1992,03,14,Saturday,1992-03-14,GEORGIA THEATRE,ATHENS,GA,724,8,618,"GEORGIA THEATRE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19920314a.asp
03/19/92,1992,03,19,Thursday,1992-03-19,TEN MILE ROOM,BRECKENRIDGE,CO,725,9,619,"TEN MILE ROOM, BRECKENRIDGE, CO",http://www.everydaycompanion.com/setlists/19920319a.asp
03/20/92,1992,03,20,Friday,1992-03-20,GLENN MILLER BALLROOM,BOULDER,CO,726,10,620,"GLENN MILLER BALLROOM, BOULDER, CO",http://www.everydaycompanion.com/setlists/19920320a.asp
03/21/92,1992,03,21,Saturday,1992-03-21,HERMAN'S HIDEAWAY,DENVER,CO,727,11,621,"HERMAN'S HIDEAWAY, DENVER, CO",http://www.everydaycompanion.com/setlists/19920321a.asp
03/23/92,1992,03,23,Monday,1992-03-23,IRON HORSE INN,DURANGO,CO,728,12,622,"IRON HORSE INN, DURANGO, CO",http://www.everydaycompanion.com/setlists/19920323a.asp
03/24/92,1992,03,24,Tuesday,1992-03-24,FLY ME TO THE MOON SALOON,TELLURIDE,CO,729,13,623,"FLY ME TO THE MOON SALOON, TELLURIDE, CO",http://www.everydaycompanion.com/setlists/19920324a.asp
03/25/92,1992,03,25,Wednesday,1992-03-25,FLY ME TO THE MOON SALOON,TELLURIDE,CO,730,14,623,"FLY ME TO THE MOON SALOON, TELLURIDE, CO",http://www.everydaycompanion.com/setlists/19920325a.asp
03/26/92,1992,03,26,Thursday,1992-03-26,VILLAGE HALL,BEAVER CREEK,CO,731,15,624,"VILLAGE HALL, BEAVER CREEK, CO",http://www.everydaycompanion.com/setlists/19920326a.asp
03/27/92,1992,03,27,Friday,1992-03-27,SNOWMASS CONFERENCE CENTER,SNOWMASS,CO,732,16,625,"SNOWMASS CONFERENCE CENTER, SNOWMASS, CO",http://www.everydaycompanion.com/setlists/19920327a.asp
03/28/92,1992,03,28,Saturday,1992-03-28,RACK & ROLL,COLORADO SPRINGS,CO,733,17,626,"RACK & ROLL, COLORADO SPRINGS, CO",http://www.everydaycompanion.com/setlists/19920328a.asp
03/29/92,1992,03,29,Sunday,1992-03-29,FORT RAM,FORT COLLINS,CO,734,18,627,"FORT RAM, FORT COLLINS, CO",http://www.everydaycompanion.com/setlists/19920329a.asp
03/31/92,1992,03,31,Tuesday,1992-03-31,THE INFERNO,STEAMBOAT SPRINGS,CO,735,19,628,"THE INFERNO, STEAMBOAT SPRINGS, CO",http://www.everydaycompanion.com/setlists/19920331a.asp
04/01/92,1992,04,01,Wednesday,1992-04-01,THE INFERNO,STEAMBOAT SPRINGS,CO,736,20,628,"THE INFERNO, STEAMBOAT SPRINGS, CO",http://www.everydaycompanion.com/setlists/19920401a.asp
04/02/92,1992,04,02,Thursday,1992-04-02,MANGY MOOSE,JACKSON,WY,737,21,629,"MANGY MOOSE, JACKSON, WY",http://www.everydaycompanion.com/setlists/19920402a.asp
04/03/92,1992,04,03,Friday,1992-04-03,ZEPHYR CLUB,SALT LAKE CITY,UT,738,22,630,"ZEPHYR CLUB, SALT LAKE CITY, UT",http://www.everydaycompanion.com/setlists/19920403a.asp
04/04/92,1992,04,04,Saturday,1992-04-04,ZEPHYR CLUB,SALT LAKE CITY,UT,739,23,630,"ZEPHYR CLUB, SALT LAKE CITY, UT",http://www.everydaycompanion.com/setlists/19920404a.asp
04/08/92,1992,04,08,Wednesday,1992-04-08,HARPO'S,VICTORIA,BC,740,24,631,"HARPO'S, VICTORIA, BC",http://www.everydaycompanion.com/setlists/19920408a.asp
04/09/92,1992,04,09,Thursday,1992-04-09,TOWN PUMP,VANCOUVER,BC,741,25,632,"TOWN PUMP, VANCOUVER, BC",http://www.everydaycompanion.com/setlists/19920409a.asp
04/10/92,1992,04,10,Friday,1992-04-10,BACKSTAGE,SEATTLE,WA,742,26,633,"BACKSTAGE, SEATTLE, WA",http://www.everydaycompanion.com/setlists/19920410a.asp
04/11/92,1992,04,11,Saturday,1992-04-11,ROSELAND THEATER,PORTLAND,OR,743,27,634,"ROSELAND THEATER, PORTLAND, OR",http://www.everydaycompanion.com/setlists/19920411a.asp
04/12/92,1992,04,12,Sunday,1992-04-12,WOODSMEN OF THE WORLD HALL,EUGENE,OR,744,28,635,"WOODSMEN OF THE WORLD HALL, EUGENE, OR",http://www.everydaycompanion.com/setlists/19920412a.asp
04/15/92,1992,04,15,Wednesday,1992-04-15,VARIETY ART CENTER,LOS ANGELES,CA,745,29,636,"VARIETY ART CENTER, LOS ANGELES, CA",http://www.everydaycompanion.com/setlists/19920415a.asp
04/16/92,1992,04,16,Thursday,1992-04-16,ANACONDA THEATER,SANTA BARBARA,CA,746,30,637,"ANACONDA THEATER, SANTA BARBARA, CA",http://www.everydaycompanion.com/setlists/19920416a.asp
04/17/92,1992,04,17,Friday,1992-04-17,WARFIELD THEATER,SAN FRANCISCO,CA,747,31,638,"WARFIELD THEATER, SAN FRANCISCO, CA",http://www.everydaycompanion.com/setlists/19920417a.asp
04/18/92,1992,04,18,Saturday,1992-04-18,CATALYST,SANTA CRUZ,CA,748,32,639,"CATALYST, SANTA CRUZ, CA",http://www.everydaycompanion.com/setlists/19920418a.asp
04/20/92,1992,04,20,Monday,1992-04-20,SHARK CLUB,LAS VEGAS,NV,749,33,640,"SHARK CLUB, LAS VEGAS, NV",http://www.everydaycompanion.com/setlists/19920420a.asp
04/21/92,1992,04,21,Tuesday,1992-04-21,CHUY'S,TEMPE,AZ,750,34,641,"CHUY'S, TEMPE, AZ",http://www.everydaycompanion.com/setlists/19920421a.asp
04/22/92,1992,04,22,Wednesday,1992-04-22,CHEZ WHAT,SANTA FE,NM,751,35,642,"CHEZ WHAT, SANTA FE, NM",http://www.everydaycompanion.com/setlists/19920422a.asp
04/24/92,1992,04,24,Friday,1992-04-24,TREES,DALLAS,TX,752,36,643,"TREES, DALLAS, TX",http://www.everydaycompanion.com/setlists/19920424a.asp
04/25/92,1992,04,25,Saturday,1992-04-25,THE BACKROOM,AUSTIN,TX,753,37,644,"THE BACKROOM, AUSTIN, TX",http://www.everydaycompanion.com/setlists/19920425a.asp
04/26/92,1992,04,26,Sunday,1992-04-26,FITZGERALD'S,HOUSTON,TX,754,38,645,"FITZGERALD'S, HOUSTON, TX",http://www.everydaycompanion.com/setlists/19920426a.asp
04/27/92,1992,04,27,Monday,1992-04-27,THE VARSITY THEATER,BATON ROUGE,LA,755,39,646,"THE VARSITY THEATER, BATON ROUGE, LA",http://www.everydaycompanion.com/setlists/19920427a.asp
04/29/92,1992,04,29,Wednesday,1992-04-29,LAFAYETTE'S,OXFORD,MS,756,40,647,"LAFAYETTE'S, OXFORD, MS",http://www.everydaycompanion.com/setlists/19920429a.asp
04/30/92,1992,04,30,Thursday,1992-04-30,328 PERFORMANCE HALL,NASHVILLE,TN,757,41,648,"328 PERFORMANCE HALL, NASHVILLE, TN",http://www.everydaycompanion.com/setlists/19920430a.asp
05/01/92,1992,05,01,Friday,1992-05-01,"TOM LEE PARK, BEALE STREET MUSIC FEST",MEMPHIS,TN,758,42,649,"TOM LEE PARK, BEALE STREET MUSIC FEST, MEMPHIS, TN",http://www.everydaycompanion.com/setlists/19920501a.asp
05/02/92,1992,05,02,Saturday,1992-05-02,"AMPHITHEATER, MISSISSIPPI STATE UNIVERSITY",STARKVILLE,MS,759,43,650,"AMPHITHEATER, MISSISSIPPI STATE UNIVERSITY, STARKVILLE, MS",http://www.everydaycompanion.com/setlists/19920502a.asp
05/04/92,1992,05,04,Monday,1992-05-04,FLAMINGO'S,KNOXVILLE,TN,760,44,651,"FLAMINGO'S, KNOXVILLE, TN",http://www.everydaycompanion.com/setlists/19920504a.asp
05/05/92,1992,05,05,Tuesday,1992-05-05,BUBBA'S AND BUCK'S,COLUMBIA,SC,761,45,652,"BUBBA'S AND BUCK'S, COLUMBIA, SC",http://www.everydaycompanion.com/setlists/19920505a.asp
05/06/92,1992,05,06,Wednesday,1992-05-06,THE MUSIC FARM,CHARLESTON,SC,762,46,653,"THE MUSIC FARM, CHARLESTON, SC",http://www.everydaycompanion.com/setlists/19920506a.asp
05/07/92,1992,05,07,Thursday,1992-05-07,"HANNER FIELDHOUSE, GEORGIA SOUTHERN UNIVERSITY",STATESBORO,GA,763,47,654,"HANNER FIELDHOUSE, GEORGIA SOUTHERN UNIVERSITY, STATESBORO, GA",http://www.everydaycompanion.com/setlists/19920507a.asp
05/08/92,1992,05,08,Friday,1992-05-08,PURPLE GATOR,MYRTLE BEACH,SC,764,48,655,"PURPLE GATOR, MYRTLE BEACH, SC",http://www.everydaycompanion.com/setlists/19920508a.asp
05/09/92,1992,05,09,Saturday,1992-05-09,CAT'S CRADLE,CHAPEL HILL,NC,765,49,656,"CAT'S CRADLE, CHAPEL HILL, NC",http://www.everydaycompanion.com/setlists/19920509a.asp
05/13/92,1992,05,13,Wednesday,1992-05-13,"LEGION FIELD, UNIVERSITY OF GEORGIA",ATHENS,GA,766,50,657,"LEGION FIELD, UNIVERSITY OF GEORGIA, ATHENS, GA",http://www.everydaycompanion.com/setlists/19920513a.asp
05/14/92,1992,05,14,Thursday,1992-05-14,13-13 CLUB,CHARLOTTE,NC,767,51,658,"13-13 CLUB, CHARLOTTE, NC",http://www.everydaycompanion.com/setlists/19920514a.asp
05/17/92,1992,05,17,Sunday,1992-05-17,ONE JACKSON PLACE,JACKSON,MS,768,52,659,"ONE JACKSON PLACE, JACKSON, MS",http://www.everydaycompanion.com/setlists/19920517a.asp
05/18/92,1992,05,18,Monday,1992-05-18,TIPITINA'S,NEW ORLEANS,LA,769,53,660,"TIPITINA'S, NEW ORLEANS, LA",http://www.everydaycompanion.com/setlists/19920518a.asp
05/19/92,1992,05,19,Tuesday,1992-05-19,OMNI NEW DAISY,MEMPHIS,TN,770,54,661,"OMNI NEW DAISY, MEMPHIS, TN",http://www.everydaycompanion.com/setlists/19920519a.asp
05/21/92,1992,05,21,Thursday,1992-05-21,WAR EAGLE SUPPER CLUB,AUBURN,AL,771,55,662,"WAR EAGLE SUPPER CLUB, AUBURN, AL",http://www.everydaycompanion.com/setlists/19920521a.asp
05/23/92,1992,05,23,Saturday,1992-05-23,THE MAD MONK,WILMINGTON,NC,772,56,663,"THE MAD MONK, WILMINGTON, NC",http://www.everydaycompanion.com/setlists/19920523a.asp
05/24/92,1992,05,24,Sunday,1992-05-24,ZIGGY'S,WINSTON-SALEM,NC,773,57,664,"ZIGGY'S, WINSTON-SALEM, NC",http://www.everydaycompanion.com/setlists/19920524a.asp
05/25/92,1992,05,25,Monday,1992-05-25,ZIGGY'S,WINSTON-SALEM,NC,774,58,664,"ZIGGY'S, WINSTON-SALEM, NC",http://www.everydaycompanion.com/setlists/19920525a.asp
05/27/92,1992,05,27,Wednesday,1992-05-27,THE POST OFFICE,AUGUSTA,GA,775,59,665,"THE POST OFFICE, AUGUSTA, GA",http://www.everydaycompanion.com/setlists/19920527a.asp
05/29/92,1992,05,29,Friday,1992-05-29,IVORY TUSK,TUSCALOOSA,AL,776,60,666,"IVORY TUSK, TUSCALOOSA, AL",http://www.everydaycompanion.com/setlists/19920529a.asp
05/30/92,1992,05,30,Saturday,1992-05-30,FAIRGROUNDS,ATHENS,GA,777,61,667,"FAIRGROUNDS, ATHENS, GA",http://www.everydaycompanion.com/setlists/19920530a.asp
05/31/92,1992,05,31,Sunday,1992-05-31,RED GATE PLANTATION,SAVANNAH,GA,778,62,668,"RED GATE PLANTATION, SAVANNAH, GA",http://www.everydaycompanion.com/setlists/19920531a.asp
06/18/92,1992,06,18,Thursday,1992-06-18,PARADISE THEATER,MONTGOMERY,AL,779,63,669,"PARADISE THEATER, MONTGOMERY, AL",http://www.everydaycompanion.com/setlists/19920618a.asp
06/19/92,1992,06,19,Friday,1992-06-19,CITY STAGES FESTIVAL,BIRMINGHAM,AL,780,64,670,"CITY STAGES FESTIVAL, BIRMINGHAM, AL",http://www.everydaycompanion.com/setlists/19920619a.asp
06/23/92,1992,06,23,Tuesday,1992-06-23,CLUB LAVELA,PANAMA CITY,FL,781,65,671,"CLUB LAVELA, PANAMA CITY, FL",http://www.everydaycompanion.com/setlists/19920623a.asp
06/24/92,1992,06,24,Wednesday,1992-06-24,CLUB FIVE,JACKSONVILLE,FL,782,66,672,"CLUB FIVE, JACKSONVILLE, FL",http://www.everydaycompanion.com/setlists/19920624a.asp
06/26/92,1992,06,26,Friday,1992-06-26,RITZ THEATER,TAMPA,FL,783,67,673,"RITZ THEATER, TAMPA, FL",http://www.everydaycompanion.com/setlists/19920626a.asp
06/27/92,1992,06,27,Saturday,1992-06-27,WASHINGTON SQUARE,MIAMI,FL,784,68,674,"WASHINGTON SQUARE, MIAMI, FL",http://www.everydaycompanion.com/setlists/19920627a.asp
06/29/92,1992,06,29,Monday,1992-06-29,THE MOON,TALLAHASSEE,FL,785,69,675,"THE MOON, TALLAHASSEE, FL",http://www.everydaycompanion.com/setlists/19920629a.asp
06/30/92,1992,06,30,Tuesday,1992-06-30,FLORIDA THEATER,GAINESVILLE,FL,786,70,676,"FLORIDA THEATER, GAINESVILLE, FL",http://www.everydaycompanion.com/setlists/19920630a.asp
07/01/92,1992,07,01,Wednesday,1992-07-01,SOMEPLACE ELSE,VALDOSTA,GA,787,71,677,"SOMEPLACE ELSE, VALDOSTA, GA",http://www.everydaycompanion.com/setlists/19920701a.asp
07/03/92,1992,07,03,Friday,1992-07-03,TRAX,CHARLOTTESVILLE,VA,788,72,678,"TRAX, CHARLOTTESVILLE, VA",http://www.everydaycompanion.com/setlists/19920703a.asp
07/04/92,1992,07,04,Saturday,1992-07-04,BROWN'S ISLAND PARK,RICHMOND,VA,789,73,679,"BROWN'S ISLAND PARK, RICHMOND, VA",http://www.everydaycompanion.com/setlists/19920704a.asp
